trade_date,stock_id,stock_name,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,total_institutional_net_buy,foreign_buy_days,investment_trust_buy_days,institutional_buy_ratio,institutional_warning
2026-06-24,2458,義隆,-53946.0,-209527.0,0.0,-294548.0,,,,
2026-06-24,3209,全科,-268523.0,-14000.0,0.0,-295195.0,,,,
2026-06-24,1721,三晃,-295000.0,0.0,0.0,-298000.0,,,,
2026-06-24,3058,立德,-296000.0,0.0,0.0,-302000.0,,,,
2026-06-24,8110,華東,-251947.0,0.0,0.0,-303188.0,,,,
2026-06-24,2329,華泰,-269358.0,0.0,0.0,-304267.0,,,,
2026-06-24,1515,力山,-304090.0,0.0,0.0,-305223.0,,,,
2026-06-24,2385,群光,36390.0,-326796.0,0.0,-306039.0,,,,
2026-06-24,3380,明泰,-215636.0,0.0,0.0,-308828.0,,,,
2026-06-24,1708,東鹼,-426197.0,0.0,0.0,-310437.0,,,,
2026-06-24,9958,世紀鋼,-305138.0,0.0,0.0,-313361.0,,,,
2026-06-24,6257,矽格,-258976.0,1000.0,0.0,-316393.0,,,,
2026-06-24,3605,宏致,-255114.0,0.0,0.0,-317301.0,,,,
2026-06-24,009800,中信NASDAQ,-38840.0,0.0,0.0,-323286.0,,,,
2026-06-24,00690,兆豐藍籌30,20000.0,0.0,0.0,-326614.0,,,,
2026-06-24,00995A,主動中信台灣卓越,-1203200.0,0.0,0.0,-327087.0,,,,
2026-06-24,2534,宏盛,-331900.0,0.0,0.0,-330900.0,,,,
2026-06-24,2425,承啟,-334000.0,0.0,0.0,-334000.0,,,,
2026-06-24,3034,聯詠,-657040.0,110797.0,0.0,-346845.0,,,,
2026-06-24,3033,威健,-453178.0,-13832.0,0.0,-347712.0,,,,
2026-06-24,2913,農林,-354000.0,0.0,0.0,-349270.0,,,,
2026-06-24,00912,中信臺灣智慧50,-335565.0,0.0,0.0,-351581.0,,,,
2026-06-24,3031,佰鴻,-367000.0,-6000.0,0.0,-374621.0,,,,
2026-06-24,2472,立隆電,-471114.0,54000.0,0.0,-380768.0,,,,
2026-06-24,2359,所羅門,-363903.0,0.0,0.0,-386442.0,,,,
2026-06-24,6415,矽力*-KY,-260411.0,-100000.0,0.0,-391753.0,,,,
2026-06-24,2395,研華,-665279.0,247000.0,0.0,-401251.0,,,,
2026-06-24,6592,和潤企業,-400399.0,0.0,0.0,-401809.0,,,,
2026-06-24,6155,鈞寶,-398091.0,0.0,0.0,-403642.0,,,,
2026-06-24,8473,山林水,-427874.0,0.0,0.0,-428536.0,,,,
2026-06-24,1568,倉佑,-434243.0,0.0,0.0,-429243.0,,,,
2026-06-24,00911,兆豐洲際半導體,-16793.0,0.0,0.0,-434304.0,,,,
2026-06-24,2331,精英,-435961.0,-6000.0,0.0,-442228.0,,,,
2026-06-24,9939,宏全,-441000.0,-4274.0,0.0,-446756.0,,,,
2026-06-24,2887I,台新新光辛特,-457813.0,0.0,0.0,-457813.0,,,,
2026-06-24,6456,GIS-KY,-550729.0,0.0,0.0,-467560.0,,,,
2026-06-24,3653,健策,-91833.0,-392400.0,0.0,-479697.0,,,,
2026-06-24,3717,聯嘉投控,-498071.0,0.0,0.0,-487071.0,,,,
2026-06-24,2515,中工,-545607.0,0.0,0.0,-502607.0,,,,
2026-06-24,2105,正新,-276187.0,-179371.0,0.0,-504566.0,,,,
2026-06-24,2338,光罩,-474822.0,0.0,0.0,-528915.0,,,,
2026-06-24,3437,榮創,-538954.0,0.0,0.0,-535954.0,,,,
2026-06-24,00996A,主動兆豐台灣豐收,-878000.0,0.0,0.0,-540385.0,,,,
2026-06-24,6214,精誠,-560698.0,0.0,0.0,-547085.0,,,,
2026-06-24,9910,豐泰,-198243.0,-440000.0,0.0,-555657.0,,,,
2026-06-24,6209,今國光,-402410.0,0.0,0.0,-558064.0,,,,
2026-06-24,4739,康普,-561061.0,0.0,0.0,-566656.0,,,,
2026-06-24,00665L,富邦恒生國企正2,1373000.0,0.0,0.0,-568360.0,,,,
2026-06-24,3535,晶彩科,-585000.0,0.0,0.0,-584177.0,,,,
2026-06-24,00692,富邦公司治理,-627800.0,0.0,0.0,-584576.0,,,,
2026-06-24,2355,敬鵬,-498089.0,-24000.0,0.0,-600263.0,,,,
2026-06-24,2406,國碩,-600984.0,0.0,0.0,-602999.0,,,,
2026-06-24,00961,FT臺灣永續高息,-203000.0,0.0,0.0,-606731.0,,,,
2026-06-24,2413,環科,-602199.0,0.0,0.0,-614199.0,,,,
2026-06-24,2476,鉅祥,-532490.0,0.0,0.0,-620964.0,,,,
2026-06-24,6742,澤米,-631309.0,0.0,0.0,-632282.0,,,,
2026-06-24,2615,萬海,-587352.0,-16296.0,0.0,-638243.0,,,,
2026-06-24,3376,新日興,-612800.0,0.0,0.0,-641269.0,,,,
2026-06-24,3702,大聯大,-406088.0,-107000.0,0.0,-643772.0,,,,
2026-06-24,2241,艾姆勒,-648202.0,0.0,0.0,-649163.0,,,,
2026-06-24,3036,文曄,-1564123.0,886000.0,0.0,-653884.0,,,,
2026-06-24,4956,光鋐,-626000.0,-6000.0,0.0,-655447.0,,,,
2026-06-24,00633L,富邦上証正2,-109000.0,0.0,0.0,-661950.0,,,,
2026-06-24,00910,第一金太空衛星,-413977.0,0.0,0.0,-664589.0,,,,
2026-06-24,1310,台苯,-681869.0,0.0,0.0,-670711.0,,,,
2026-06-24,1519,華城,-699921.0,0.0,0.0,-677792.0,,,,
2026-06-24,1536,和大,-649689.0,0.0,0.0,-679692.0,,,,
2026-06-24,00650L,復華香港正2,587000.0,0.0,0.0,-687884.0,,,,
2026-06-24,6202,盛群,-683031.0,10000.0,0.0,-690444.0,,,,
2026-06-24,009804,聯邦台精彩50,-100000.0,0.0,0.0,-700126.0,,,,
2026-06-24,4989,榮科,-705883.0,0.0,0.0,-705787.0,,,,
2026-06-24,2367,燿華,-711697.0,0.0,0.0,-732343.0,,,,
2026-06-24,2485,兆赫,-478283.0,-18000.0,0.0,-737284.0,,,,
2026-06-24,1101,台泥,-665273.0,0.0,0.0,-738662.0,,,,
2026-06-24,3706,神達,-681126.0,2000.0,0.0,-747902.0,,,,
2026-06-24,1727,中華化,-756309.0,0.0,0.0,-757080.0,,,,
2026-06-24,4976,佳凌,-763548.0,0.0,0.0,-764700.0,,,,
2026-06-24,2368,金像電,1082720.0,-1951000.0,0.0,-769587.0,,,,
2026-06-24,2340,台亞,-491255.0,0.0,0.0,-771870.0,,,,
2026-06-24,00981T,平衡凱基雙核收息,-126800.0,0.0,0.0,-775344.0,,,,
2026-06-24,5469,瀚宇博,-739044.0,0.0,0.0,-776433.0,,,,
2026-06-24,6271,同欣電,-1108734.0,300000.0,0.0,-777350.0,,,,
2026-06-24,2030,彰源,-788665.0,0.0,0.0,-782513.0,,,,
2026-06-24,1905,華紙,-796100.0,-31000.0,0.0,-785995.0,,,,
2026-06-24,00635U,期元大S&P黃金,-93391.0,0.0,0.0,-787806.0,,,,
2026-06-24,00675L,富邦臺灣加權正2,-13000.0,0.0,0.0,-797076.0,,,,
2026-06-24,2374,佳能,-790950.0,0.0,0.0,-816332.0,,,,
2026-06-24,00913,兆豐台灣晶圓製造,-125000.0,0.0,0.0,-821484.0,,,,
2026-06-24,1809,中釉,-820864.0,0.0,0.0,-821864.0,,,,
2026-06-24,6719,力智,-999659.0,5000.0,0.0,-829667.0,,,,
2026-06-24,00738U,期元大道瓊白銀,-91773.0,0.0,0.0,-840333.0,,,,
2026-06-24,3704,合勤控,-843165.0,0.0,0.0,-845033.0,,,,
2026-06-24,5515,建國,-918595.0,-2000.0,0.0,-845871.0,,,,
2026-06-24,00892,富邦台灣半導體,-343000.0,0.0,0.0,-846665.0,,,,
2026-06-24,3673,TPK-KY,-322147.0,0.0,0.0,-896247.0,,,,
2026-06-24,6191,精成科,-855114.0,0.0,0.0,-898064.0,,,,
2026-06-24,1104,環泥,-902500.0,0.0,0.0,-904749.0,,,,
2026-06-24,00894,中信小資高價30,-572750.0,0.0,0.0,-915191.0,,,,
2026-06-24,2328,廣宇,-895000.0,0.0,0.0,-927555.0,,,,
2026-06-24,2357,華碩,-1225018.0,201179.0,0.0,-977403.0,,,,
2026-06-24,3035,智原,-373046.0,10000.0,0.0,-983987.0,,,,
2026-06-24,3044,健鼎,-1053860.0,98000.0,0.0,-996386.0,,,,
2026-06-24,00882,中信中國高股息,126400.0,0.0,0.0,-997638.0,,,,
2026-06-24,3041,揚智,-1007985.0,0.0,0.0,-1008369.0,,,,
2026-06-24,00939,統一台灣高息動能,-198150.0,0.0,0.0,-1017608.0,,,,
2026-06-24,3056,富華新,-1035255.0,0.0,0.0,-1038639.0,,,,
2026-06-24,00401A,主動摩根台灣鑫收,-5000.0,0.0,0.0,-1042298.0,,,,
2026-06-24,6531,愛普*,-1213101.0,132000.0,0.0,-1058479.0,,,,
2026-06-24,9945,潤泰新,-1042100.0,0.0,0.0,-1075316.0,,,,
2026-06-24,6443,元晶,-1122418.0,0.0,0.0,-1108773.0,,,,
2026-06-24,00671R,富邦NASDAQ反1,-81000.0,0.0,0.0,-1115994.0,,,,
2026-06-24,3062,建漢,-1125481.0,0.0,0.0,-1140284.0,,,,
2026-06-24,3019,亞光,-807780.0,0.0,0.0,-1143453.0,,,,
2026-06-24,3189,景碩,-2382395.0,1448000.0,0.0,-1143756.0,,,,
2026-06-24,00929,復華台灣科技優息,-1243443.0,0.0,0.0,-1160447.0,,,,
2026-06-24,8112,至上,-956650.0,-32000.0,0.0,-1161954.0,,,,
2026-06-24,2379,瑞昱,-1406432.0,88000.0,0.0,-1169504.0,,,,
2026-06-24,1503,士電,-1194618.0,0.0,0.0,-1180299.0,,,,
2026-06-24,9917,中保科,-1147018.0,0.0,0.0,-1241396.0,,,,
2026-06-24,2332,友訊,-1269991.0,0.0,0.0,-1244431.0,,,,
2026-06-24,2889,國票金,-1264000.0,0.0,0.0,-1268884.0,,,,
2026-06-24,6412,群電,-1286020.0,0.0,0.0,-1290056.0,,,,
2026-06-24,1303,南亞,-19380665.0,18072000.0,0.0,-1302220.0,,,,
2026-06-24,00985A,主動野村台灣50,-581250.0,0.0,0.0,-1311161.0,,,,
2026-06-24,00662,富邦NASDAQ,4393965.0,0.0,0.0,-1344688.0,,,,
2026-06-24,4927,泰鼎-KY,-1378900.0,0.0,0.0,-1381637.0,,,,
2026-06-24,2388,威盛,-1126973.0,-3000.0,0.0,-1408274.0,,,,
2026-06-24,2457,飛宏,-1408865.0,0.0,0.0,-1465891.0,,,,
2026-06-24,2605,新興,-1586189.0,0.0,0.0,-1498631.0,,,,
2026-06-24,3550,聯穎,-1524848.0,0.0,0.0,-1511453.0,,,,
2026-06-24,2474,可成,-1041591.0,-437000.0,0.0,-1513647.0,,,,
2026-06-24,2352,佳世達,-1485406.0,0.0,0.0,-1532074.0,,,,
2026-06-24,00905,FT臺灣Smart,-613000.0,0.0,0.0,-1574631.0,,,,
2026-06-24,3060,銘異,-1596979.0,0.0,0.0,-1595469.0,,,,
2026-06-24,4919,新唐,-1392455.0,5000.0,0.0,-1633060.0,,,,
2026-06-24,1563,巧新,-1640905.0,0.0,0.0,-1639345.0,,,,
2026-06-24,00934,中信成長高股息,-394950.0,0.0,0.0,-1642534.0,,,,
2026-06-24,8926,台汽電,-2594733.0,973000.0,0.0,-1645962.0,,,,
2026-06-24,00904,新光臺灣半導體30,-305850.0,0.0,0.0,-1652270.0,,,,
2026-06-24,00994A,主動第一金台股優,-453094.0,0.0,0.0,-1692760.0,,,,
2026-06-24,3006,晶豪科,-1600833.0,-11000.0,0.0,-1715869.0,,,,
2026-06-24,009802,富邦旗艦50,-1611750.0,0.0,0.0,-1740241.0,,,,
2026-06-24,1514,亞力,-1729082.0,0.0,0.0,-1755967.0,,,,
2026-06-24,6919,康霈*,-1787019.0,0.0,0.0,-1767256.0,,,,
2026-06-24,00735,國泰臺韓科技,-1349754.0,0.0,0.0,-1788271.0,,,,
2026-06-24,5522,遠雄,-1947869.0,-52000.0,0.0,-1791869.0,,,,
2026-06-24,3576,聯合再生,-1855972.0,0.0,0.0,-1853821.0,,,,
2026-06-24,00923,群益台ESG低碳50,-995323.0,0.0,0.0,-1871072.0,,,,
2026-06-24,2495,普安,-2014246.0,0.0,0.0,-1945621.0,,,,
2026-06-24,2371,大同,-1951353.0,0.0,0.0,-1969843.0,,,,
2026-06-24,4906,正文,-2201405.0,-27000.0,0.0,-2014010.0,,,,
2026-06-24,6153,嘉聯益,-1977600.0,0.0,0.0,-2015711.0,,,,
2026-06-24,8422,可寧衛*,-1971000.0,-26000.0,0.0,-2022933.0,,,,
2026-06-24,2855,統一證,-2057411.0,-6305.0,0.0,-2063716.0,,,,
2026-06-24,2451,創見,-2042918.0,30000.0,0.0,-2069776.0,,,,
2026-06-24,2327,國巨*,-3279828.0,1542000.0,0.0,-2076356.0,,,,
2026-06-24,2851,中再保,-1902848.0,0.0,0.0,-2084163.0,,,,
2026-06-24,2412,中華電,-4112376.0,1301000.0,0.0,-2176566.0,,,,
2026-06-24,2489,瑞軒,-1871210.0,6000.0,0.0,-2202107.0,,,,
2026-06-24,3591,艾笛森,-2291993.0,0.0,0.0,-2210540.0,,,,
2026-06-24,2897,王道銀行,-2234000.0,0.0,0.0,-2239147.0,,,,
2026-06-24,6269,台郡,-1912815.0,0.0,0.0,-2257883.0,,,,
2026-06-24,006208,富邦台50,-143106.0,0.0,0.0,-2340524.0,,,,
2026-06-24,00999A,主動野村臺灣高息,-4153500.0,0.0,0.0,-2343380.0,,,,
2026-06-24,2486,一詮,-2331899.0,0.0,0.0,-2369189.0,,,,
2026-06-24,009803,玉山市值動能50,-1537900.0,100000.0,0.0,-2422076.0,,,,
2026-06-24,2880,華南金,-29206914.0,26678000.0,0.0,-2448077.0,,,,
2026-06-24,2498,宏達電,-2170726.0,-4000.0,0.0,-2533477.0,,,,
2026-06-24,3715,定穎投控,-2615121.0,-17000.0,0.0,-2640522.0,,,,
2026-06-24,4915,致伸,-2704181.0,74554.0,0.0,-2660922.0,,,,
2026-06-24,2337,旺宏,-2129268.0,34000.0,0.0,-2682927.0,,,,
2026-06-24,2426,鼎元,-2074315.0,0.0,0.0,-2694876.0,,,,
2026-06-24,2375,凱美,-2801587.0,0.0,0.0,-2774124.0,,,,
2026-06-24,2316,楠梓電,-2821559.0,0.0,0.0,-2849230.0,,,,
2026-06-24,00941,中信上游半導體,-1544429.0,0.0,0.0,-2866920.0,,,,
2026-06-24,5871,中租-KY,-3016199.0,-18853.0,0.0,-3003923.0,,,,
2026-06-24,00951,台新日本半導體,-1820000.0,0.0,0.0,-3071023.0,,,,
2026-06-24,00984A,主動安聯台灣高息,-473000.0,0.0,0.0,-3090625.0,,,,
2026-06-24,1102,亞泥,980038.0,-4193506.0,0.0,-3117468.0,,,,
2026-06-24,00954,中信日本半導體,-1412980.0,0.0,0.0,-3165543.0,,,,
2026-06-24,00980A,主動野村臺灣優選,-2607920.0,0.0,0.0,-3170313.0,,,,
2026-06-24,00637L,元大滬深300正2,151000.0,0.0,0.0,-3264490.0,,,,
2026-06-24,2481,強茂,-3037986.0,0.0,0.0,-3351571.0,,,,
2026-06-24,1605,華新,-2882555.0,0.0,0.0,-3458866.0,,,,
2026-06-24,3042,晶技,-2843007.0,-66000.0,0.0,-3613297.0,,,,
2026-06-24,4958,臻鼎-KY,-3158600.0,-594000.0,0.0,-3853113.0,,,,
2026-06-24,00753L,中信中國50正2,981000.0,0.0,0.0,-3904750.0,,,,
2026-06-24,2454,聯發科,-2640933.0,-1471300.0,0.0,-4151259.0,,,,
2026-06-24,8070,長華*,-4182138.0,-9946.0,0.0,-4269521.0,,,,
2026-06-24,00984D,主動聯博全球非投,1349000.0,0.0,0.0,-4289000.0,,,,
2026-06-24,4763,材料*-KY,-4328524.0,1000.0,0.0,-4383525.0,,,,
2026-06-24,2867,三商壽,-5126543.0,0.0,0.0,-4473543.0,,,,
2026-06-24,2881,富邦金,-4374172.0,-502042.0,0.0,-4498623.0,,,,
2026-06-24,6168,宏齊,-4550342.0,0.0,0.0,-4605097.0,,,,
2026-06-24,1504,東元,-4829049.0,-12190.0,0.0,-4857098.0,,,,
2026-06-24,1409,新纖,-4953977.0,0.0,0.0,-5036869.0,,,,
2026-06-24,6282,康舒,-5075283.0,0.0,0.0,-5157431.0,,,,
2026-06-24,00663L,國泰臺灣加權正2,447000.0,0.0,0.0,-5203804.0,,,,
2026-06-24,00947,台新臺灣IC設計,-1736090.0,0.0,0.0,-5966692.0,,,,
2026-06-24,3711,日月光投控,2322476.0,-8220000.0,0.0,-5968188.0,,,,
2026-06-24,2301,光寶科,-2154909.0,-3701000.0,0.0,-6129057.0,,,,
2026-06-24,2313,華通,-6181095.0,-117000.0,0.0,-6493067.0,,,,
2026-06-24,2308,台達電,-2998145.0,-2746000.0,0.0,-6928170.0,,,,
2026-06-24,00685L,群益臺灣加權正2,1925.0,0.0,0.0,-7141047.0,,,,
2026-06-24,2408,南亞科,-20242569.0,13077000.0,0.0,-7150546.0,,,,
2026-06-24,3231,緯創,-15326688.0,7826000.0,0.0,-7332332.0,,,,
2026-06-24,9904,寶成,-4049911.0,-3417661.0,0.0,-7447690.0,,,,
2026-06-24,00992A,主動群益科技創新,-9606101.0,0.0,0.0,-7510000.0,,,,
2026-06-24,3037,欣興,-7647902.0,-25000.0,0.0,-7812106.0,,,,
2026-06-24,2882,國泰金,-8222871.0,-349338.0,0.0,-8066605.0,,,,
2026-06-24,00402A,主動安聯美國科技,412500.0,0.0,0.0,-8202578.0,,,,
2026-06-24,8150,南茂,-6239134.0,-1443000.0,0.0,-8352420.0,,,,
2026-06-24,6005,群益證,-4097757.0,-4495252.0,0.0,-8593009.0,,,,
2026-06-24,00881,國泰台灣科技龍頭,-6235604.0,0.0,0.0,-8647646.0,,,,
2026-06-24,00922,國泰台灣領袖50,-4402606.0,0.0,0.0,-8661156.0,,,,
2026-06-24,1802,台玻,-8177979.0,-105000.0,0.0,-9367614.0,,,,
2026-06-24,00982A,主動群益台灣強棒,-10146018.0,0.0,0.0,-9926213.0,,,,
2026-06-24,2303,聯電,7332865.0,-27264690.0,0.0,-10496057.0,,,,
2026-06-24,00404A,主動聯博動能50,20000.0,0.0,0.0,-10810698.0,,,,
2026-06-24,2324,仁寶,-7141316.0,-4227000.0,0.0,-10812640.0,,,,
2026-06-24,00830,國泰費城半導體,-7209503.0,0.0,0.0,-10828669.0,,,,
2026-06-24,00935,野村臺灣新科技50,-4799783.0,302000.0,0.0,-11107675.0,,,,
2026-06-24,2317,鴻海,-11991005.0,146000.0,0.0,-11906461.0,,,,
2026-06-24,2891,中信金,-9358824.0,-2955416.0,0.0,-12008941.0,,,,
2026-06-24,2887,台新新光金,-11518342.0,-3384000.0,0.0,-12138375.0,,,,
2026-06-24,009820,元大納斯達克精選,-2497650.0,0.0,0.0,-13239644.0,,,,
2026-06-24,00927,群益半導體收益,-8357750.0,0.0,0.0,-13256462.0,,,,
2026-06-24,2884,玉山金,-37759620.0,24193893.0,0.0,-13423157.0,,,,
2026-06-24,00878,國泰永續高股息,-11374574.0,0.0,0.0,-14800921.0,,,,
2026-06-24,2883,凱基金,-24433627.0,7399279.0,0.0,-16663984.0,,,,
2026-06-24,0056,元大高股息,-12238367.0,0.0,0.0,-17627554.0,,,,
2026-06-24,00891,中信關鍵半導體,-11818537.0,0.0,0.0,-18480674.0,,,,
2026-06-24,2344,華邦電,-51790233.0,33632000.0,0.0,-18982571.0,,,,
2026-06-24,3481,群創,-25214333.0,2138000.0,0.0,-20168343.0,,,,
2026-06-24,00406A,主動中信台灣收益,428020.0,0.0,0.0,-21407778.0,,,,
2026-06-24,00664R,國泰臺灣加權反1,10000.0,0.0,0.0,-22479111.0,,,,
2026-06-24,2885,元大金,-8355350.0,-13353063.0,0.0,-22658739.0,,,,
2026-06-24,0052,富邦科技,-11761378.0,0.0,0.0,-24484597.0,,,,
2026-06-24,00919,群益台灣精選高息,-11737779.0,0.0,0.0,-26016223.0,,,,
2026-06-24,2330,台積電,-38450174.0,657531.0,0.0,-36714558.0,,,,
2026-06-24,00990A,主動元大AI新經濟,-27276331.0,0.0,0.0,-37142450.0,,,,
2026-06-24,00997A,主動群益美國增長,-16510400.0,0.0,0.0,-37549516.0,,,,
2026-06-24,00403A,主動統一升級50,-12973844.0,0.0,0.0,-40978235.0,,,,
2026-06-24,2409,友達,-43044546.0,13000.0,0.0,-41149534.0,,,,
2026-06-24,00405A,主動富邦台灣龍耀,3561709.0,0.0,0.0,-46688822.0,,,,
2026-06-24,00991A,主動復華未來50,-37168620.0,0.0,0.0,-61063213.0,,,,
2026-06-24,00400A,主動國泰動能高息,-23598740.0,0.0,0.0,-61883083.0,,,,
2026-06-24,00988A,主動統一全球創新,-33985008.0,0.0,0.0,-62382220.0,,,,
2026-06-24,00981A,主動統一台股增長,-61390528.0,0.0,0.0,-68673295.0,,,,
2026-06-24,009821,野村稀土關鍵資源,-4439670.0,0.0,0.0,-95894480.0,,,,
2026-06-24,0050,元大台灣50,-126206899.0,1100000.0,0.0,-162143343.0,,,,
2026-06-24,009816,凱基台灣TOP50,-25759455.0,0.0,0.0,-217286322.0,,,,
2026-06-24,00631L,元大台灣50正2,-45164799.0,0.0,0.0,-382803730.0,,,,
2026-06-24,00407A,主動凱基台灣,-481330.0,0.0,0.0,-540479678.0,,,,
